
    Sonde serial number                          	M4643053
    Sonde type                                   	RS92-SGP
    Release point longitude                      	73.83�E
    Release point latitude                       	19.90�N
    Release point height from sea level          	1151 m
    Balloon release date and time                	2022-03-28T14:31:19

   n HeightMSL  Temp     P RH Dir Speed  MRI
             m    �C    mb  %   �   m/s     
3042     12047 -44.8 234.5  3  41   3.2 1881
3043     12051 -44.9 234.3  3  41   3.2 1882
3044     12055 -44.9 234.2  3  41   3.2 1882
3045     12059 -44.9 234.1  3  41   3.2 1883
3046     12062 -44.9 233.9  3  41   3.2 1883
3047     12066 -45.0 233.8  3  40   3.2 1884
3048     12070 -45.0 233.7  3  40   3.2 1884
3049     12074 -45.0 233.5  3  40   3.2 1885
3050     12078 -45.0 233.4  3  39   3.2 1886
3051     12082 -45.1 233.3  3  39   3.2 1886
3052     12085 -45.1 233.1  3  39   3.2 1887
3053     12089 -45.1 233.0  3  38   3.2 1887
3054     12093 -45.2 232.9  3  38   3.2 1888
3055     12097 -45.2 232.7  3  37   3.2 1888
3056     12101 -45.2 232.6  3  37   3.2 1889
3057     12105 -45.2 232.5  3  36   3.2 1889
3058     12109 -45.2 232.3  3  36   3.3 1890
3059     12112 -45.3 232.2  3  36   3.3 1891
3060     12116 -45.3 232.1  3  35   3.3 1891
3061     12120 -45.3 231.9  3  35   3.3 1892
3062     12124 -45.3 231.8  3  34   3.3 1892
3063     12127 -45.3 231.7  3  34   3.4 1893
3064     12131 -45.4 231.5  3  33   3.4 1893
3065     12135 -45.4 231.4  3  33   3.4 1894
3066     12139 -45.5 231.3  4  32   3.5 1895
3067     12143 -45.5 231.1  4  32   3.5 1895
3068     12147 -45.5 231.0  4  31   3.5 1896
3069     12151 -45.5 230.9  4  31   3.6 1896
3070     12154 -45.5 230.7  4  30   3.6 1897
3071     12158 -45.6 230.6  4  30   3.7 1897
3072     12162 -45.6 230.5  4  29   3.7 1898
3073     12166 -45.6 230.3  4  29   3.7 1898
3074     12169 -45.6 230.2  4  28   3.8 1899
3075     12173 -45.6 230.1  4  28   3.8 1899
3076     12176 -45.6 230.0  4  27   3.9 1900
3077     12180 -45.7 229.9  4  27   3.9 1901
3078     12184 -45.7 229.7  4  27   3.9 1901
3079     12187 -45.7 229.6  4  26   4.0 1902
3080     12191 -45.7 229.5  4  26   4.0 1902
3081     12194 -45.8 229.4  4  26   4.0 1903
3082     12198 -45.8 229.2  4  25   4.1 1903
3083     12202 -45.8 229.1  5  25   4.1 1904
3084     12206 -45.9 229.0  5  25   4.1 1904
3085     12210 -45.9 228.8  5  25   4.2 1905
3086     12213 -46.0 228.7  5  24   4.2 1906
3087     12217 -46.0 228.6  5  24   4.2 1906
3088     12221 -46.0 228.5  5  24   4.3 1907
3089     12224 -46.0 228.3  5  24   4.3 1907
3090     12227 -46.1 228.2  5  24   4.3 1908
3091     12231 -46.1 228.1  5  23   4.3 1908
3092     12235 -46.2 228.0  5  23   4.3 1909
3093     12238 -46.2 227.9  5  23   4.3 1909
3094     12242 -46.2 227.7  5  23   4.4 1910
3095     12246 -46.2 227.6  5  23   4.4 1910
3096     12250 -46.3 227.5  5  23   4.4 1911
3097     12253 -46.3 227.3  5  23   4.4 1911
3098     12257 -46.4 227.2  5  23   4.4 1912
3099     12261 -46.4 227.1  5  22   4.4 1913
3100     12265 -46.4 226.9  5  22   4.4 1913
3101     12268 -46.4 226.8  5  22   4.4 1914
3102     12272 -46.5 226.7  5  22   4.4 1914
3103     12276 -46.5 226.6  5  22   4.4 1915
3104     12279 -46.5 226.4  5  23   4.4 1915
3105     12283 -46.5 226.3  5  23   4.4 1916
3106     12287 -46.6 226.2  5  23   4.4 1916
3107     12291 -46.6 226.1  5  23   4.4 1917
3108     12295 -46.6 225.9  5  23   4.4 1918
3109     12298 -46.6 225.8  5  23   4.3 1918
3110     12302 -46.7 225.7  5  23   4.3 1919
3111     12305 -46.7 225.6  5  23   4.3 1919
3112     12308 -46.8 225.5  5  23   4.3 1920
3113     12312 -46.8 225.3  5  23   4.3 1920
3114     12315 -46.9 225.2  5  24   4.3 1921
3115     12319 -46.9 225.1  5  24   4.2 1921
3116     12323 -46.9 225.0  5  24   4.2 1922
3117     12327 -46.9 224.8  5  24   4.2 1922
3118     12331 -46.9 224.7  5  24   4.2 1923
3119     12335 -47.0 224.6  6  24   4.1 1923
3120     12338 -47.0 224.4  6  24   4.1 1924
3121     12342 -47.0 224.3  6  25   4.1 1925
3122     12346 -47.1 224.2  6  25   4.0 1925
3123     12349 -47.2 224.1  6  25   4.0 1926
3124     12353 -47.3 223.9  6  25   4.0 1926
3125     12356 -47.3 223.8  6  25   3.9 1927
3126     12360 -47.3 223.7  6  25   3.9 1927
3127     12364 -47.4 223.6  6  26   3.9 1928
3128     12368 -47.4 223.4  5  26   3.8 1928
3129     12372 -47.4 223.3  5  26   3.8 1929
3130     12376 -47.4 223.2  4  26   3.8 1930
3131     12380 -47.4 223.0  4  26   3.7 1930
3132     12385 -47.5 222.9  4  27   3.7 1931
3133     12389 -47.5 222.7  4  27   3.6 1931
3134     12392 -47.5 222.6  4  27   3.6 1932
3135     12396 -47.6 222.5  5  27   3.6 1933
3136     12400 -47.6 222.4  5  27   3.5 1933
3137     12404 -47.6 222.2  5  28   3.5 1934
3138     12408 -47.7 222.1  6  28   3.5 1934
3139     12412 -47.7 222.0  6  28   3.4 1935
3140     12416 -47.7 221.8  6  28   3.4 1935
3141     12419 -47.7 221.7  6  28   3.4 1936
3142     12423 -47.8 221.6  6  28   3.4 1937
3143     12426 -47.8 221.5  6  28   3.4 1937
3144     12430 -47.9 221.3  6  28   3.3 1938
3145     12435 -47.9 221.2  6  28   3.3 1938
3146     12439 -47.9 221.1  6  28   3.3 1939
3147     12442 -47.9 220.9  6  28   3.3 1939
3148     12446 -48.0 220.8  6  28   3.3 1940
3149     12450 -48.0 220.7  5  28   3.3 1941
3150     12454 -48.1 220.5  5  28   3.3 1941
3151     12458 -48.1 220.4  5  27   3.3 1942
3152     12461 -48.1 220.3  5  27   3.3 1942
3153     12465 -48.2 220.2  5  27   3.3 1943
3154     12468 -48.2 220.1  4  27   3.3 1943
3155     12472 -48.2 219.9  4  26   3.3 1944
3156     12476 -48.2 219.8  5  26   3.3 1944
3157     12479 -48.3 219.7  5  26   3.3 1945
3158     12483 -48.3 219.6  5  26   3.3 1946
3159     12487 -48.4 219.4  5  25   3.3 1946
3160     12491 -48.4 219.3  5  25   3.3 1947
3161     12494 -48.4 219.2  5  25   3.3 1947
3162     12498 -48.4 219.1  5  25   3.3 1948
3163     12502 -48.5 218.9  5  24   3.3 1948
3164     12505 -48.5 218.8  5  24   3.3 1949
3165     12509 -48.6 218.7  5  24   3.3 1949
3166     12513 -48.6 218.6  5  24   3.3 1950
3167     12517 -48.7 218.5  5  24   3.3 1951
3168     12521 -48.7 218.3  5  24   3.3 1951
3169     12525 -48.7 218.2  4  24   3.3 1952
3170     12529 -48.7 218.0  4  23   3.3 1952
3171     12533 -48.8 217.9  4  23   3.3 1953
3172     12537 -48.8 217.8  4  23   3.3 1953
3173     12540 -48.8 217.7  4  23   3.3 1954
3174     12544 -48.8 217.5  4  23   3.3 1955
3175     12548 -48.9 217.4  4  23   3.2 1955
3176     12552 -48.9 217.3  4  23   3.2 1956
3177     12556 -48.9 217.2  4  23   3.2 1956
3178     12560 -48.9 217.0  4  24   3.2 1957
3179     12564 -49.0 216.9  5  24   3.2 1958
3180     12568 -49.0 216.8  5  24   3.2 1958
3181     12571 -49.0 216.6  5  24   3.2 1959
3182     12575 -49.1 216.5  5  24   3.2 1959
3183     12579 -49.1 216.4  5  24   3.2 1960
3184     12582 -49.2 216.3  5  25   3.2 1960
3185     12586 -49.2 216.1  6  25   3.1 1961
3186     12590 -49.3 216.0  6  25   3.1 1961
3187     12594 -49.3 215.9  6  25   3.1 1962
3188     12598 -49.3 215.8  6  26   3.1 1963
3189     12601 -49.4 215.7  6  26   3.1 1963
3190     12605 -49.4 215.5  6  26   3.1 1964
3191     12609 -49.4 215.4  7  27   3.1 1964
3192     12613 -49.5 215.3  7  27   3.1 1965
3193     12617 -49.5 215.1  7  28   3.0 1965
3194     12621 -49.5 215.0  7  28   3.0 1966
3195     12625 -49.6 214.9  7  28   3.0 1967
3196     12629 -49.6 214.7  7  29   3.0 1967
3197     12633 -49.7 214.6  8  29   3.0 1968
3198     12636 -49.7 214.5  8  30   2.9 1968
3199     12640 -49.7 214.4  8  30   2.9 1969
3200     12644 -49.8 214.2  8  31   2.9 1969
3201     12648 -49.8 214.1  8  32   2.9 1970
3202     12652 -49.9 214.0  8  32   2.8 1971
3203     12656 -49.9 213.9  8  33   2.8 1971
3204     12660 -49.9 213.7  8  34   2.8 1972
3205     12664 -49.9 213.6  8  34   2.7 1972
3206     12667 -49.9 213.5  7  35   2.7 1973
3207     12671 -49.9 213.4  7  36   2.7 1973
3208     12676 -50.0 213.2  6  37   2.6 1974
3209     12680 -50.0 213.1  6  38   2.6 1975
3210     12683 -50.0 213.0  6  39   2.6 1975
3211     12687 -50.0 212.8  5  40   2.5 1976
3212     12691 -50.0 212.7  5  41   2.5 1976
3213     12695 -50.1 212.6  5  43   2.5 1977
3214     12699 -50.1 212.4  5  44   2.4 1978
3215     12703 -50.1 212.3  5  45   2.4 1978
3216     12707 -50.2 212.2  5  47   2.4 1979
3217     12711 -50.2 212.1  5  48   2.4 1979
3218     12715 -50.3 211.9  5  50   2.3 1980
3219     12719 -50.3 211.8  5  51   2.3 1980
3220     12723 -50.3 211.7  5  53   2.3 1981
3221     12726 -50.3 211.6  5  55   2.3 1982
3222     12730 -50.3 211.4  5  57   2.3 1982
3223     12734 -50.4 211.3  5  58   2.2 1983
3224     12738 -50.4 211.2  5  60   2.2 1983
3225     12741 -50.5 211.1  5  62   2.2 1984
3226     12745 -50.5 211.0  5  64   2.2 1984
3227     12749 -50.5 210.8  5  66   2.2 1985
3228     12752 -50.6 210.7  5  68   2.2 1985
3229     12756 -50.6 210.6  5  70   2.2 1986
3230     12760 -50.6 210.5  5  71   2.3 1987
3231     12763 -50.6 210.4  5  73   2.3 1987
3232     12767 -50.6 210.2  5  75   2.3 1988
3233     12771 -50.6 210.1  5  77   2.3 1988
3234     12775 -50.7 210.0  5  79   2.3 1989
3235     12778 -50.7 209.9  5  81   2.3 1989
3236     12782 -50.7 209.8  5  82   2.3 1990
3237     12785 -50.8 209.7  5  84   2.4 1990
3238     12789 -50.8 209.6  5  86   2.4 1991
3239     12792 -50.8 209.4  5  87   2.4 1991
3240     12796 -50.8 209.3  5  89   2.4 1992
3241     12800 -50.9 209.2  5  91   2.4 1993
3242     12804 -50.9 209.1  5  92   2.5 1993
3243     12808 -50.9 208.9  5  94   2.5 1994
3244     12812 -50.9 208.8  5  96   2.5 1994
3245     12816 -51.0 208.7  5  97   2.5 1995
3246     12820 -51.0 208.6  5  99   2.5 1995
3247     12823 -51.0 208.4  5 101   2.5 1996
3248     12827 -51.1 208.3  5 102   2.6 1997
3249     12831 -51.1 208.2  5 104   2.6 1997
3250     12835 -51.1 208.1  5 106   2.6 1998
3251     12839 -51.1 207.9  5 107   2.6 1998
3252     12844 -51.2 207.8  5 109   2.6 1999
3253     12848 -51.2 207.7  5 110   2.7 2000
3254     12852 -51.2 207.5  6 112   2.7 2000
3255     12856 -51.3 207.4  5 113   2.7 2001
3256     12860 -51.3 207.3  5 115   2.7 2001
3257     12864 -51.3 207.1  5 116   2.7 2002
3258     12868 -51.3 207.0  5 118   2.8 2003
3259     12871 -51.4 206.9  5 119   2.8 2003
3260     12875 -51.4 206.8  5 121   2.8 2004
3261     12879 -51.4 206.7  5 122   2.8 2004
3262     12883 -51.4 206.5  5 124   2.8 2005
3263     12887 -51.4 206.4  5 125   2.9 2005
3264     12891 -51.5 206.3  5 126   2.9 2006
3265     12895 -51.5 206.2  5 127   2.9 2007
3266     12899 -51.6 206.0  5 129   3.0 2007
3267     12903 -51.6 205.9  5 130   3.0 2008
3268     12907 -51.6 205.8  5 131   3.0 2008
3269     12911 -51.7 205.6  5 132   3.1 2009
3270     12915 -51.7 205.5  5 133   3.1 2010
3271     12919 -51.7 205.4  5 134   3.1 2010
3272     12922 -51.8 205.3  5 135   3.2 2011
3273     12926 -51.8 205.2  5 136   3.2 2011
3274     12930 -51.8 205.1  5 137   3.2 2012
3275     12934 -51.9 204.9  5 138   3.2 2012
3276     12938 -51.9 204.8  5 139   3.3 2013
3277     12942 -52.0 204.7  5 140   3.3 2014
3278     12946 -52.0 204.5  5 141   3.3 2014
3279     12949 -52.0 204.4  5 142   3.3 2015
3280     12953 -52.0 204.3  5 142   3.3 2015
3281     12957 -52.0 204.2  5 143   3.4 2016
3282     12960 -52.1 204.1  5 144   3.4 2016
3283     12964 -52.1 204.0  5 145   3.4 2017
3284     12968 -52.1 203.8  5 145   3.4 2017
3285     12972 -52.2 203.7  5 146   3.4 2018
3286     12975 -52.2 203.6  5 147   3.4 2019
3287     12979 -52.3 203.5  5 147   3.4 2019
3288     12983 -52.3 203.4  5 148   3.4 2020
3289     12987 -52.3 203.2  5 148   3.4 2020
3290     12991 -52.3 203.1  6 149   3.4 2021
3291     12994 -52.3 203.0  6 149   3.3 2021
3292     12998 -52.3 202.9  6 150   3.3 2022
3293     13002 -52.4 202.8  6 150   3.3 2022
3294     13005 -52.4 202.7  6 151   3.3 2023
3295     13009 -52.4 202.5  6 151   3.3 2024
3296     13013 -52.4 202.4  6 151   3.3 2024
3297     13017 -52.4 202.3  6 152   3.3 2025
3298     13021 -52.5 202.2  6 152   3.3 2025
3299     13025 -52.5 202.1  6 152   3.3 2026
3300     13029 -52.6 201.9  6 153   3.3 2026
3301     13032 -52.6 201.8  6 153   3.3 2027
3302     13036 -52.6 201.7  6 153   3.3 2028
3303     13040 -52.6 201.6  6 154   3.3 2028
3304     13044 -52.6 201.5  6 154   3.3 2029
3305     13047 -52.7 201.4  6 154   3.3 2029
3306     13051 -52.7 201.2  6 154   3.3 2030
3307     13055 -52.7 201.1  6 154   3.3 2030
3308     13059 -52.8 201.0  6 155   3.3 2031
3309     13063 -52.8 200.9  6 155   3.3 2031
3310     13066 -52.8 200.8  6 155   3.4 2032
3311     13070 -52.8 200.6  6 155   3.4 2033
3312     13074 -52.8 200.5  6 155   3.4 2033
3313     13077 -52.8 200.4  6 156   3.4 2034
3314     13081 -52.9 200.3  6 156   3.4 2034
3315     13085 -52.9 200.2  6 156   3.4 2035
3316     13088 -52.9 200.1  6 156   3.4 2035
3317     13092 -53.0 200.0  6 156   3.4 2036
3318     13096 -53.0 199.8  6 157   3.4 2036
3319     13100 -53.0 199.7  6 157   3.4 2037
3320     13104 -53.0 199.6  6 157   3.4 2038
3321     13107 -53.1 199.5  6 157   3.4 2038
3322     13111 -53.1 199.4  6 157   3.4 2039
3323     13115 -53.1 199.2  7 158   3.4 2039
3324     13119 -53.1 199.1  7 158   3.3 2040
3325     13124 -53.1 199.0  7 158   3.3 2040
3326     13128 -53.1 198.9  7 158   3.3 2041
3327     13132 -53.1 198.7  7 158   3.3 2042
3328     13136 -53.1 198.6  7 158   3.3 2042
3329     13140 -53.2 198.5  7 158   3.3 2043
3330     13143 -53.2 198.4  8 158   3.3 2043
3331     13147 -53.2 198.3  8 157   3.3 2044
3332     13151 -53.2 198.1  8 157   3.4 2044
3333     13155 -53.2 198.0  8 157   3.4 2045
3334     13159 -53.2 197.9  8 157   3.4 2046
3335     13163 -53.2 197.8  7 156   3.4 2046
3336     13167 -53.3 197.6  7 156   3.4 2047
3337     13171 -53.3 197.5  7 156   3.4 2047
3338     13175 -53.3 197.4  7 155   3.4 2048
3339     13178 -53.3 197.3  7 155   3.4 2049
3340     13182 -53.3 197.2  7 154   3.4 2049
3341     13186 -53.3 197.1  6 154   3.5 2050
3342     13190 -53.3 196.9  6 153   3.5 2050
3343     13194 -53.4 196.8  6 152   3.5 2051
3344     13198 -53.4 196.7  6 152   3.5 2051
3345     13202 -53.4 196.6  6 151   3.5 2052
3346     13206 -53.4 196.5  6 150   3.6 2053
3347     13210 -53.5 196.3  6 149   3.6 2053
3348     13214 -53.5 196.2  6 149   3.6 2054
3349     13218 -53.6 196.1  6 148   3.6 2054
3350     13221 -53.6 196.0  6 147   3.7 2055
3351     13225 -53.6 195.9  6 146   3.7 2055
3352     13229 -53.6 195.8  6 145   3.7 2056
3353     13233 -53.7 195.6  6 144   3.7 2057
3354     13237 -53.7 195.5  5 143   3.7 2057
3355     13241 -53.7 195.4  5 143   3.7 2058
3356     13245 -53.8 195.3  5 142   3.8 2058
3357     13249 -53.8 195.1  5 141   3.8 2059
3358     13253 -53.8 195.0  5 140   3.8 2060
3359     13256 -53.8 194.9  5 139   3.8 2060
3360     13260 -53.9 194.8  5 138   3.8 2061
3361     13264 -53.9 194.7  5 137   3.8 2061
3362     13268 -54.0 194.6  5 137   3.9 2062
3363     13272 -54.0 194.4  5 136   3.9 2062
3364     13276 -54.0 194.3  5 135   3.9 2063
3365     13280 -54.0 194.2  5 135   3.9 2064
3366     13284 -54.0 194.1  5 134   4.0 2064
3367     13288 -54.1 194.0  5 134   4.0 2065
3368     13292 -54.1 193.9  5 133   4.0 2065
3369     13295 -54.2 193.7  5 133   4.1 2066
3370     13299 -54.2 193.6  5 132   4.1 2066
3371     13303 -54.3 193.5  5 132   4.1 2067
3372     13307 -54.3 193.4  5 132   4.2 2068
3373     13311 -54.3 193.3  5 132   4.2 2068
3374     13315 -54.3 193.2  5 132   4.2 2069
3375     13318 -54.3 193.0  5 132   4.3 2069
3376     13322 -54.4 192.9  5 132   4.3 2070
3377     13326 -54.4 192.8  5 132   4.4 2070
3378     13330 -54.4 192.7  5 132   4.4 2071
3379     13334 -54.4 192.6  5 132   4.4 2072
3380     13338 -54.4 192.5  5 132   4.5 2072
3381     13342 -54.5 192.3  5 132   4.5 2073
3382     13346 -54.5 192.2  5 133   4.6 2073
3383     13350 -54.6 192.1  5 133   4.6 2074
3384     13353 -54.6 192.0  6 133   4.6 2075
3385     13357 -54.6 191.9  6 134   4.7 2075
3386     13361 -54.6 191.8  6 134   4.7 2076
3387     13365 -54.6 191.7  6 134   4.7 2076
3388     13369 -54.7 191.5  6 135   4.8 2077
3389     13372 -54.7 191.4  6 135   4.8 2077
3390     13376 -54.7 191.3  7 135   4.8 2078
3391     13380 -54.8 191.2  7 136   4.8 2078
3392     13384 -54.8 191.1  7 136   4.9 2079
3393     13388 -54.8 191.0  7 136   4.9 2080
3394     13392 -54.8 190.9  7 137   4.9 2080
3395     13395 -54.9 190.7  7 137   4.9 2081
3396     13399 -54.9 190.6  7 137   4.9 2081
3397     13402 -54.9 190.5  7 137   4.9 2082
3398     13406 -55.0 190.4  7 138   4.9 2082
3399     13411 -55.0 190.3  7 138   4.9 2083
3400     13415 -55.0 190.2  7 138   4.9 2084
3401     13419 -55.0 190.0  7 139   4.8 2084
3402     13422 -55.0 189.9  7 139   4.8 2085
3403     13426 -55.0 189.8  7 139   4.8 2085
3404     13430 -55.0 189.7  7 139   4.8 2086
3405     13434 -55.1 189.6  7 140   4.7 2086
3406     13438 -55.1 189.5  7 140   4.7 2087
3407     13442 -55.1 189.3  7 140   4.7 2088
3408     13446 -55.2 189.2  7 140   4.6 2088
3409     13450 -55.2 189.1  7 140   4.6 2089
3410     13453 -55.2 189.0  7 141   4.6 2089
3411     13457 -55.2 188.9  7 141   4.5 2090
3412     13461 -55.3 188.8  7 141   4.5 2091
3413     13465 -55.3 188.7  7 141   4.4 2091
3414     13469 -55.3 188.6  7 141   4.4 2092
3415     13473 -55.3 188.4  7 142   4.3 2092
3416     13477 -55.3 188.3  7 142   4.3 2093
3417     13481 -55.4 188.2  7 142   4.2 2093
3418     13484 -55.4 188.1  7 142   4.2 2094
3419     13488 -55.4 188.0  7 142   4.1 2094
3420     13492 -55.4 187.9  7 142   4.1 2095
3421     13496 -55.5 187.8  7 143   4.0 2096
3422     13500 -55.5 187.6  7 143   4.0 2096
3423     13504 -55.6 187.5  7 143   3.9 2097
3424     13508 -55.6 187.4  7 143   3.9 2097
3425     13512 -55.6 187.3  7 143   3.8 2098
3426     13516 -55.7 187.2  8 143   3.8 2099
3427     13520 -55.7 187.1  8 144   3.7 2099
3428     13523 -55.7 187.0  8 144   3.6 2100
3429     13527 -55.8 186.8  8 144   3.6 2100
3430     13531 -55.8 186.7  8 144   3.5 2101
3431     13534 -55.8 186.6  8 144   3.5 2101
3432     13538 -55.8 186.5  8 145   3.4 2102
3433     13541 -55.8 186.4  8 145   3.4 2102
3434     13545 -55.8 186.3  8 145   3.3 2103
3435     13549 -55.9 186.2  8 145   3.3 2104
3436     13553 -55.9 186.1  8 145   3.2 2104
3437     13557 -55.9 185.9  8 145   3.2 2105
3438     13562 -56.0 185.8  8 145   3.1 2105
3439     13566 -56.0 185.7  8 145   3.1 2106
3440     13570 -56.0 185.6  7 145   3.0 2107
3441     13574 -56.1 185.5  7 146   3.0 2107
3442     13578 -56.1 185.4  7 146   3.0 2108
3443     13582 -56.1 185.2  7 146   2.9 2108
3444     13585 -56.1 185.1  7 146   2.9 2109
3445     13589 -56.1 185.0  7 146   2.9 2110
3446     13593 -56.1 184.9  7 146   2.8 2110
3447     13596 -56.2 184.8  7 146   2.8 2111
3448     13600 -56.2 184.7  7 146   2.8 2111
3449     13604 -56.2 184.6  7 146   2.7 2112
3450     13608 -56.2 184.5  7 146   2.7 2112
3451     13612 -56.3 184.3  7 147   2.7 2113
3452     13617 -56.3 184.2  7 147   2.7 2114
3453     13621 -56.3 184.1  7 147   2.7 2114
3454     13625 -56.3 184.0  7 147   2.7 2115
3455     13629 -56.4 183.9  7 147   2.7 2115
3456     13632 -56.4 183.8  7 148   2.6 2116
3457     13636 -56.5 183.7  7 148   2.6 2117
3458     13640 -56.5 183.5  7 148   2.6 2117
3459     13644 -56.5 183.4  7 149   2.6 2118
3460     13648 -56.6 183.3  7 149   2.6 2118
3461     13651 -56.6 183.2  7 149   2.6 2119
3462     13655 -56.6 183.1  7 149   2.6 2119
3463     13659 -56.7 183.0  7 150   2.6 2120
3464     13663 -56.7 182.9  7 150   2.6 2121
3465     13668 -56.7 182.7  7 150   2.6 2121
3466     13672 -56.7 182.6  7 150   2.6 2122
3467     13676 -56.8 182.5  8 150   2.6 2122
3468     13679 -56.8 182.4  8 150   2.6 2123
3469     13683 -56.9 182.3  8 150   2.5 2124
3470     13687 -56.9 182.2  8 150   2.5 2124
3471     13690 -56.9 182.1  8 150   2.5 2125
3472     13694 -57.0 182.0  8 149   2.5 2125
3473     13698 -57.0 181.9  8 149   2.4 2126
3474     13702 -57.0 181.8  8 148   2.4 2126
3475     13706 -57.0 181.6  8 147   2.4 2127
3476     13710 -57.1 181.5  8 147   2.3 2128
3477     13714 -57.1 181.4  8 145   2.3 2128
3478     13718 -57.1 181.3  8 144   2.2 2129
3479     13723 -57.2 181.2  8 143   2.2 2129
3480     13727 -57.2 181.0  8 141   2.1 2130
3481     13731 -57.2 180.9  8 140   2.1 2131
3482     13735 -57.2 180.8  8 138   2.0 2131
3483     13739 -57.3 180.7  8 136   2.0 2132
3484     13743 -57.3 180.6  8 133   1.9 2132
3485     13748 -57.3 180.5  9 131   1.9 2133
3486     13752 -57.4 180.3  9 128   1.9 2134
3487     13755 -57.4 180.2  9 125   1.8 2134
3488     13759 -57.4 180.1  9 122   1.8 2135
3489     13763 -57.4 180.0  9 119   1.8 2135
3490     13768 -57.4 179.9  9 116   1.8 2136
3491     13772 -57.4 179.8  9 113   1.8 2137
3492     13776 -57.4 179.6  9 110   1.8 2137
3493     13780 -57.5 179.5  9 107   1.9 2138
3494     13784 -57.5 179.4  9 104   1.9 2138
3495     13787 -57.5 179.3  9 101   1.9 2139
3496     13792 -57.6 179.2  9  99   2.0 2140
3497     13796 -57.6 179.1  9  96   2.1 2140
3498     13800 -57.6 179.0  9  94   2.1 2141
3499     13804 -57.7 178.9  9  92   2.2 2141
3500     13808 -57.7 178.7  9  91   2.3 2142
3501     13812 -57.7 178.6  9  89   2.3 2143
3502     13816 -57.7 178.5  9  88   2.4 2143
3503     13820 -57.7 178.4  9  87   2.5 2144
3504     13823 -57.7 178.3  9  86   2.6 2144
3505     13827 -57.7 178.2  8  85   2.7 2145
3506     13831 -57.7 178.1  8  84   2.8 2146
3507     13835 -57.7 178.0  8  84   2.8 2146
3508     13839 -57.7 177.9  8  83   2.9 2147
3509     13842 -57.7 177.8  8  83   3.0 2147
